id,artwork_name,artist_full_name,artist_first_name,artist_last_name,creation_year,century,source_url,image_url,collection_origins,artwork_type,school,original_id_in_collection,created_at,last_modified,omni_id,created_by_id,general_type,geocoded,color_palette,dominant_color,palette_count
67cfcaf4-f821-4630-91c2-8e169f0f9c8e,old peasant holding a jug,michiel jansz. van miereveld,michiel jansz. van,miereveld,1731,18,https://www.wga.hu/html/m/mieris/frans2/peasant.html,http://www.wga.hu/art/m/mieris/frans2/peasant.jpg,Web Gallery of Art '17,painting,dutch,26695,11/15/2017,12/21/2017,26689,1,painting,f,#80511d'; '#725f36'; '#594d2c'; '#423521'; '#241d16'; '#bb8c44'; '#7f6a3d'; '#69522b'; '#5f3a1a'; '#4a3a22'; '#3a301f'; '#302e1f',#725f36,6639; 7794; 5908; 6452; 6141; 4124; 3573; 4725; 3593; 6146; 5771; 4670
6cfd0412-8499-4d50-ae6a-cf889d3bf0b6,virgin and child with four angels,gerard david,gerard,david,1505,16,https://www.wga.hu/html/d/david/2/virgin4a.html,http://www.wga.hu/art/d/david/2/virgin4a.jpg,Web Gallery of Art '17,painting,flemish,10664,11/15/2017,12/21/2017,10660,1,painting,f,#ddddcd'; '#a6a188'; '#81714f'; '#604b2d'; '#3c3929'; '#231f16'; '#050705'; '#70341b'; '#672616'; '#5f6659'; '#382216'; '#14140f',#050705,4290; 3846; 3554; 4727; 6702; 8052; 8151; 4250; 3462; 4862; 5675; 7965
241937f7-31d8-4b50-b44c-6563d536b06d,still-life with fish,georg flegel,georg,flegel,1637,17,https://www.wga.hu/html/f/flegel/still_fi.html,http://www.wga.hu/art/f/flegel/still_fi.jpg,Web Gallery of Art '17,painting,german,13585,11/15/2017,12/21/2017,13581,1,painting,f,#94755a'; '#7a4d3d'; '#71695a'; '#3e2925'; '#272323'; '#1c1b1c'; '#100f10'; '#d1c29f'; '#a89677'; '#574840'; '#403c39'; '#302827',#1c1b1c,4101; 3709; 4033; 3932; 7132; 8965; 7107; 3485; 5084; 5418; 5946; 6624
c212ca68-323f-4f9f-9de1-a1a47892879a,christ carrying the cross (detail),el greco,el,greco,1580,16,https://www.wga.hu/html/g/greco_el/08/0812grec.html,http://www.wga.hu/art/g/greco_el/08/0812grec.jpg,Web Gallery of Art '17,painting,spanish,17928,11/15/2017,12/21/2017,17924,1,painting,f,#bda798'; '#9b8377'; '#5e4f47'; '#322d30'; '#31191c'; '#151116'; '#07050a'; '#e2ccb7'; '#756a65'; '#4f3832'; '#1e161a'; '#0d0c11',#0d0c11,4497; 3932; 4618; 5861; 4208; 6431; 7157; 3969; 3810; 4904; 6197; 9952
51dbaa53-0650-4268-8f6b-f77518ad4421,virgin with child and four saints (detail),sassetta sassetta,sassetta,sassetta,1435,15,https://www.wga.hu/html/s/sassetta/various/3corton2.html,http://www.wga.hu/art/s/sassetta/various/3corton2.jpg,Web Gallery of Art '17,painting,italian,35925,11/15/2017,12/21/2017,35918,1,painting,f,#b9956c'; '#a27755'; '#8f6d50'; '#5c2f23'; '#e7c69a'; '#cda87b'; '#a9845f'; '#835c43'; '#804c38'; '#664839'; '#613a2d'; '#39221c',#39221c,6580; 4738; 5792; 4807; 3302; 5883; 5616; 6139; 4520; 5389; 6066; 6704
baf3baf8-1892-4dd4-9f03-ffd4d267ce5c,nanna,anselm friedrich feuerbach,anselm friedrich,feuerbach,1861,19,https://www.wga.hu/html/f/feuerbac/nanna1.html,http://www.wga.hu/art/f/feuerbac/nanna1.jpg,Web Gallery of Art '17,painting,german,13486,11/15/2017,12/21/2017,13482,1,painting,f,#afa197'; '#736f62'; '#66655b'; '#62514d'; '#4d4744'; '#483333'; '#312929'; '#1d1918'; '#ccbcb4'; '#998c80'; '#848272'; '#807266',#66655b,4000; 5935; 8138; 7151; 6296; 5638; 4571; 7444; 4214; 4138; 4434; 3577
5f406e6f-96f3-4bdf-8575-b9c0d2afa35b,christ before king herod (scene 14),duccio di buoninsegna,duccio di,buoninsegna,1308,14,https://www.wga.hu/html/d/duccio/maesta/verso_2/verso14.html,http://www.wga.hu/art/d/duccio/maesta/verso_2/verso14.jpg,Web Gallery of Art '17,painting,italian,11973,11/15/2017,12/21/2017,11969,1,painting,f,#e0b16f'; '#cd6f2d'; '#cb8542'; '#be4b18'; '#9e7343'; '#904d24'; '#361d1c'; '#f3d4a4'; '#ce9859'; '#a31e10'; '#604a35'; '#4c362b',#a31e10,5336; 4591; 5195; 5222; 6246; 4896; 6127; 3760; 6891; 7204; 4378; 5690
f9760ecd-113c-466a-8ce1-4ab4d204a775,deeds of alexander the great,italian miniaturist,italian,miniaturist,1400,15,https://www.wga.hu/html/zgothic/miniatur/1401-450/3italian/16secula.html,http://www.wga.hu/art/zgothic/miniatur/1401-450/3italian/16secula.jpg,Web Gallery of Art '17,illumination,italian,27754,11/15/2017,12/21/2017,27748,1,painting,f,#fae5cf'; '#f2cdaa'; '#f1d3bf'; '#e4bfa0'; '#c5a186'; '#54372d'; '#fef8ef'; '#f5dcc6'; '#e6ccb5'; '#e2b08a'; '#b67258'; '#836655',#54372d,5815; 3387; 6965; 6522; 5280; 6970; 3202; 6591; 6392; 4174; 4780; 5458
f81fae28-17cc-4ca8-aa77-c6760cb32643,a view through three arches of the third storey of the colosseum,christoffer wilhelm eckersberg,christoffer wilhelm,eckersberg,1815,19,https://www.wga.hu/html/e/eckersbe/colosseu.html,http://www.wga.hu/art/e/eckersbe/colosseu.jpg,Web Gallery of Art '17,painting,danish,12774,11/15/2017,12/21/2017,12770,1,painting,f,#b2b1a6'; '#9e9d96'; '#84694b'; '#7d7f7d'; '#6c6554'; '#635540'; '#56513d'; '#504531'; '#3f4129'; '#93846f'; '#72563c'; '#353421',#84694b,4866; 4603; 9115; 4592; 5428; 6308; 5673; 5019; 5483; 2361; 5607; 6481
371b508c-8d8d-4b8c-8eec-d219e8ebb67d,the fountain of youth (detail),lucas the elder cranach,lucas the elder,cranach,1546,16,https://www.wga.hu/html/c/cranach/lucas_e/10/1founta6.html,http://www.wga.hu/art/c/cranach/lucas_e/10/1founta6.jpg,Web Gallery of Art '17,painting,german,9965,11/15/2017,12/21/2017,9961,1,painting,f,#e8d3c5'; '#d4b9a5'; '#875f47'; '#54392e'; '#2d1511'; '#b08c71'; '#744834'; '#45261e'; '#38201b'; '#301c18'; '#251210'; '#1d0a08',#251210,4204; 5223; 5543; 6022; 5045; 5752; 4798; 5477; 4351; 4128; 7729; 7264
c7ffee6c-8ac2-4cfa-a16b-2184f4efc9ce,the martyrdom of st lucy,netherlandish unknown master,netherlandish,unknown master,1500,16,https://www.wga.hu/html/m/master/zunk_du/1/martyrdo.html,http://www.wga.hu/art/m/master/zunk_du/1/martyrdo.jpg,Web Gallery of Art '17,painting,netherlandish,41155,11/15/2017,12/21/2017,41148,1,painting,f,#c8ab77'; '#a3492d'; '#9d734c'; '#855b3f'; '#714b33'; '#524535'; '#4e2b1f'; '#39231c'; '#24211b'; '#100909'; '#782c1e'; '#1e1414',#524535,3445; 6124; 4512; 4296; 6677; 8166; 6189; 6253; 4378; 6334; 2761; 6401
b9971bc1-ea92-4c5e-8365-c66a84205f7a,magdalena and jan-baptist de vos,cornelis de vos,cornelis de,vos,1622,17,https://www.wga.hu/html/v/vos/cornelis/children.html,http://www.wga.hu/art/v/vos/cornelis/children.jpg,Web Gallery of Art '17,painting,flemish,43031,11/15/2017,12/21/2017,43024,1,painting,f,#a73b22'; '#743b23'; '#120d0e'; '#e0a86b'; '#cb8851'; '#ac663c'; '#422a21'; '#401812'; '#201614'; '#070608'; '#030204'; '#010001',#201614,4006; 6172; 5981; 3832; 5502; 6636; 5619; 2990; 7561; 6413; 6132; 4692
b0b486b3-1325-4541-8f5b-b9ea8900469a,dog guarding a hunting trophy,alexandre-franois desportes,alexandre-franois,desportes,1724,18,https://www.wga.hu/html/d/desporte/trophy.html,http://www.wga.hu/art/d/desporte/trophy.jpg,Web Gallery of Art '17,painting,french,11180,11/15/2017,12/21/2017,11176,1,painting,f,#c5c3b4'; '#8f795c'; '#7a8d89'; '#94b4ba'; '#856846'; '#5d5c48'; '#564026'; '#492e18'; '#3a2e1a'; '#372211'; '#25261a'; '#1a120c',#372211,3871; 8082; 5594; 4563; 4596; 4023; 6517; 4084; 3932; 9156; 4237; 6881
2f201d0e-1844-43b1-977e-75c3d2e5e889,adoration of the shepherds,carlo saraceni,carlo,saraceni,1614,17,https://www.wga.hu/html/s/saraceni/adoratio.html,http://www.wga.hu/art/s/saraceni/adoratio.jpg,Web Gallery of Art '17,painting,italian,35856,11/15/2017,12/21/2017,35849,1,painting,f,#4f4b41'; '#301d15'; '#171311'; '#161917'; '#111110'; '#0e0f0e'; '#a0968a'; '#412e20'; '#222a26'; '#1c1c19'; '#121211'; '#0a0a09',#121211,4746; 4253; 3714; 6527; 5550; 7555; 3675; 3637; 4916; 6429; 7635; 6899
4fcd45f0-1807-4de4-955a-82790fbb9d42,portrait of the tacconi family,lodovico carracci,lodovico,carracci,1590,16,https://www.wga.hu/html/c/carracci/lodovico/tacconi.html,http://www.wga.hu/art/c/carracci/lodovico/tacconi.jpg,Web Gallery of Art '17,painting,italian,7744,11/15/2017,12/21/2017,7740,1,painting,f,#b4a188'; '#421d1b'; '#26231e'; '#0b1515'; '#786656'; '#564c42'; '#454440'; '#433831'; '#2f302a'; '#1a1c1a'; '#051012'; '#020c0e',#2f302a,3760; 3289; 5963; 4652; 4319; 4936; 5040; 6023; 9133; 6119; 6105; 6197
04a9f68a-41ec-4996-9d2a-bcb18c89529d,view of the sala di psiche (west and north walls),giulio romano,giulio,romano,1526,16,https://www.wga.hu/html/g/giulio/1pala_te/psyche/0view.html,http://www.wga.hu/art/g/giulio/1pala_te/psyche/0view.jpg,Web Gallery of Art '17,painting,italian,16435,11/15/2017,12/21/2017,16431,1,painting,f,#d1b99d'; '#b8afa2'; '#b59b7d'; '#ae855b'; '#8b613b'; '#696357'; '#554335'; '#e9e0d7'; '#dbcebe'; '#93704d'; '#8e8476'; '#1a2627',#1a2627,3144; 4323; 4786; 4161; 5971; 6883; 7198; 4115; 4940; 5028; 7207; 7780
5f8b59f4-eff4-4fe5-94e3-0de52ddfe251,the parnassus (detail),raffaello sanzio,raffaello,sanzio,1509,16,https://www.wga.hu/html/r/raphael/4stanze/1segnatu/3/parnass4.html,http://www.wga.hu/art/r/raphael/4stanze/1segnatu/3/parnass4.jpg,Web Gallery of Art '17,painting,italian,32447,11/15/2017,12/21/2017,32440,1,painting,f,#d8c7ad'; '#a27f5d'; '#897558'; '#70573e'; '#614732'; '#4b3122'; '#895f44'; '#b29a7b'; '#7a4836'; '#6a3a2b'; '#533c2a'; '#362015',#70573e,3648; 4190; 4543; 7676; 6849; 6935; 7261; 4662; 4982; 4393; 5201; 5196
e87dbb36-7163-4e12-818c-fa9a33bd1301,st john the evangelist,tiziano vecellio,tiziano,vecellio,1525,16,https://www.wga.hu/html/t/tiziano/01b/34john.html,http://www.wga.hu/art/t/tiziano/01b/34john.jpg,Web Gallery of Art '17,painting,italian,39128,11/15/2017,12/21/2017,39121,1,painting,f,#ce975d'; '#924b2e'; '#5a2d21'; '#3f291f'; '#2b1b15'; '#141310'; '#000101'; '#a5683d'; '#62402b'; '#2b261d'; '#000004'; '#000000',#000000,3463; 5335; 2986; 7525; 7437; 6230; 777; 5159; 2702; 6515; 440; 16967
27faa99f-666f-4e9f-a1e7-d36c7c0878eb,raising of the son of theophilus (detail),masaccio masaccio,masaccio,masaccio,1426,15,https://www.wga.hu/html/m/masaccio/brancacc/st_peter/theophi5.html,http://www.wga.hu/art/m/masaccio/brancacc/st_peter/theophi5.jpg,Web Gallery of Art '17,painting,italian,24066,11/15/2017,12/21/2017,24060,1,painting,f,#e1af94'; '#ce9379'; '#aa5b4d'; '#857d86'; '#585b71'; '#36374e'; '#ebded6'; '#d8c4be'; '#b8aeb4'; '#b43e2a'; '#ce7557'; '#4a4c65',#b43e2a,4171; 4001; 4003; 6056; 7167; 6271; 3308; 4593; 5498; 8216; 6042; 6210
943ebf13-5f5a-4ec3-a6cb-32a4ec2dc204,self-portrait,hortense haudebourt-lescot,hortense,haudebourt-lescot,1825,19,https://www.wga.hu/html/h/haudebou/selfport.html,http://www.wga.hu/art/h/haudebou/selfport.jpg,Web Gallery of Art '17,painting,french,18994,11/15/2017,12/21/2017,18990,1,painting,f,#bb9d87'; '#4b352a'; '#19171a'; '#151518'; '#131315'; '#0c0b0f'; '#050308'; '#292221'; '#1b1c1d'; '#121013'; '#0f0e11'; '#09080c',#09080c,3526; 4823; 5330; 5159; 6639; 6660; 6909; 3694; 5407; 4537; 4920; 7932
6864b3b6-a02f-4d5d-872b-9de60c235478,unknown,kano shōun,Kano,Shōun,1600,17,http://www.metmuseum.org/art/collection/search/45716,https://images.metmuseum.org/CRDImages/as/original/14_140_19_F_sf.jpg,The Met 17,painting,japanese,45716,12/6/2017,12/21/2017,5025804,1,painting,f,#c79f61'; '#be9557'; '#b58d51'; '#b3afad'; '#b0a9a4'; '#aaa7a7'; '#c1985b'; '#b6a081'; '#b49464'; '#b0acaa'; '#a3a0a1'; '#7b6845',#b58d51,5580; 8264; 10415; 4314; 426; 7618; 7158; 88; 387; 7313; 8246; 5727
bde6ba96-9bf1-40c4-9e05-9eeaaadcc07e,triptych of garden of earthly delights (detail),hieronymus bosch,hieronymus,bosch,1500,16,https://www.wga.hu/html/b/bosch/3garden/central/13centre.html,http://www.wga.hu/art/b/bosch/3garden/central/13centre.jpg,Web Gallery of Art '17,painting,netherlandish,4958,11/15/2017,12/21/2017,4957,1,painting,f,#c6cbb8'; '#b48342'; '#9d5f29'; '#8a8770'; '#171313'; '#b0a88a'; '#b0b8a8'; '#8ca2a5'; '#79582f'; '#6c828a'; '#522a17'; '#515652',#171313,3502; 3692; 5425; 3330; 8894; 3968; 4832; 5608; 3958; 8407; 7195; 6725
32d9fdd3-bb2a-4743-bf0e-53ea613fd629,a brazilian landscape,frans post,frans,post,1670,17,https://www.wga.hu/html/p/post/frans/brazland.html,http://www.wga.hu/art/p/post/frans/brazland.jpg,Web Gallery of Art '17,painting,dutch,31686,11/15/2017,12/21/2017,31679,1,painting,f,#e7e3d4'; '#c2c1b7'; '#998b6f'; '#3b3323'; '#16130d'; '#f2eede'; '#d6d4c7'; '#b7b0a0'; '#a0a29a'; '#7f6e4f'; '#7c8889'; '#616251',#16130d,5951; 5300; 3972; 5918; 9521; 4007; 6181; 4609; 6371; 4135; 5152; 4419
0fb9b8e0-b6e1-4766-9364-e6cc9ca2b9a8,ecce homo,tiziano vecellio,tiziano,vecellio,1543,16,https://www.wga.hu/html/t/tiziano/04_1540s/6ecceho.html,http://www.wga.hu/art/t/tiziano/04_1540s/6ecceho.jpg,Web Gallery of Art '17,painting,italian,39170,11/15/2017,12/21/2017,39163,1,painting,f,#c19764'; '#996140'; '#967352'; '#6a4736'; '#592d25'; '#4e3f36'; '#3c2923'; '#894a34'; '#705e4c'; '#2d201f'; '#1b1618'; '#0e0a0e',#1b1618,3315; 4239; 4385; 5311; 3049; 6057; 7230; 4079; 4987; 6896; 8045; 7943
84ba21f6-6de7-4b1d-bf95-b76c3edee0dd,no. 11 scenes from the life of the virgin 5. marriage of the virgin (detail),giotto di bondone,giotto di,bondone,1304,14,https://www.wga.hu/html/g/giotto/padova/5heads1/2head023.html,http://www.wga.hu/art/g/giotto/padova/5heads1/2head023.jpg,Web Gallery of Art '17,painting,italian,15889,11/15/2017,12/21/2017,15885,1,painting,f,#ab9984'; '#98856f'; '#876b50'; '#676768'; '#414754'; '#3a3b45'; '#372d2c'; '#bcaa9b'; '#986c51'; '#82503a'; '#6a3a2d'; '#614e3c',#372d2c,5086; 7265; 4935; 6119; 4071; 1539; 8884; 4193; 3781; 6281; 6207; 7175
85cfcacb-96e5-4a06-838e-cf052d6bc323,piazza san marco with the basilica,canaletto,canaletto,canaletto,1730,18,https://www.wga.hu/html/c/canalett/3/canal306.html,http://www.wga.hu/art/c/canalett/3/canal306.jpg,Web Gallery of Art '17,painting,italia,6926,11/15/2017,6/19/2018,6925,1,painting,t,#ae9f85'; '#957b66'; '#919d97'; '#777d7a'; '#765b4d'; '#49312b'; '#2f1d19'; '#e8e2d0'; '#dad6c1'; '#c1c0ac'; '#adb0a1'; '#5a4239',#adb0a1,3350; 5199; 6116; 4298; 6759; 5664; 6546; 4018; 5749; 5384; 7648; 4805
1aecac7d-0ed9-48ff-860a-a2d84569e5ad,christ the redeemer,andrea mantegna,andrea,mantegna,1493,15,https://www.wga.hu/html/m/mantegna/09/3christ.html,http://www.wga.hu/art/m/mantegna/09/3christ.jpg,Web Gallery of Art '17,painting,italian,23711,11/15/2017,12/21/2017,23705,1,painting,f,#ba4329'; '#a75d3b'; '#a2331d'; '#7b4330'; '#301f18'; '#101715'; '#0a1311'; '#080f0e'; '#050908'; '#cb9066'; '#3f2c23'; '#181c19',#181c19,6766; 4183; 3733; 6943; 3414; 5893; 5251; 6393; 5746; 3785; 5972; 7457
975742b3-c78e-43f8-8f07-8a734df50291,unknown,unidentified artist,Unidentified,Artist,1368,14,http://www.metmuseum.org/art/collection/search/51534,https://images.metmuseum.org/CRDImages/as/original/44962.jpg,The Met 17,painting,chinese,51534,12/6/2017,12/21/2017,5030337,1,painting,f,#bdbdbd'; '#9d9d9d'; '#333333'; '#2f2f2f'; '#232323'; '#7e7e7e'; '#5e5e5e'; '#4c4c4c'; '#3c3c3c'; '#2c2c2c'; '#282828'; '#1a1a1a',#232323,3884; 5573; 6095; 3404; 7417; 6516; 5039; 4510; 7200; 4872; 4521; 6505
ab84c14f-81b8-47ed-9ce2-bedd3d581665,unknown,shen zhou,Shen,Zhou,1500,16,http://www.metmuseum.org/art/collection/search/51378,https://images.metmuseum.org/CRDImages/as/original/DP156857.jpg,The Met 17,painting,chinese,51378,12/6/2017,12/21/2017,5030237,1,painting,f,#f9e1c9'; '#c39d76'; '#b18d66'; '#a98763'; '#806954'; '#fde8d0'; '#f1d8c2'; '#e7d0bb'; '#deccb7'; '#d4ba9e'; '#bc966e'; '#b5926c',#deccb7,4873; 7451; 6124; 7747; 6233; 4494; 6996; 4315; 8861; 698; 3787; 3957
459159f1-3cc5-4cc5-9062-891be6319823,madonna and child with sts mary magdalene and catherine of alexandria,bernardino di bosio zaganelli,bernardino di bosio,zaganelli,1475,15,https://www.wga.hu/html/z/zaganell/bernardi/madchild.html,http://www.wga.hu/art/z/zaganell/bernardi/madchild.jpg,Web Gallery of Art '17,painting,italian,44005,11/15/2017,12/21/2017,43998,1,painting,f,#fcfddb'; '#dcc795'; '#4c3f2c'; '#282119'; '#16110e'; '#fefef8'; '#f8f6c6'; '#ede2ad'; '#c0aa7c'; '#917853'; '#70482d'; '#452a1a',#282119,3787; 4133; 5104; 8592; 7711; 4896; 3943; 3989; 5160; 5601; 5518; 7102
c00eb2f5-6727-4e00-ae58-db52272fecae,san pier maggiore altarpiece the resurrection,jacopo di cione,jacopo di,cione,1370,14,https://www.wga.hu/html/j/jacopo/cione/1/1c2_up1.html,http://www.wga.hu/art/j/jacopo/cione/1/1c2_up1.jpg,Web Gallery of Art '17,painting,italian,20148,11/15/2017,12/21/2017,20143,1,painting,f,#ffffff'; '#fdfffe'; '#b48f58'; '#a4772f'; '#88733f'; '#7f5f24'; '#46432a'; '#fffeff'; '#d7b89d'; '#79421f'; '#252816'; '#fffffc',#7f5f24,206; 170; 4807; 5775; 5909; 9518; 7220; 8520; 6801; 7594; 8434; 582
f56c47f6-d7be-4ea3-9903-66d160186c67,portrait of ippolito della rovere,federico fiori barocci,federico fiori,barocci,1602,17,https://www.wga.hu/html/b/barocci/ippolito.html,http://www.wga.hu/art/b/barocci/ippolito.jpg,Web Gallery of Art '17,painting,italian,3014,11/15/2017,12/21/2017,3014,1,painting,f,#d3c9b1'; '#433528'; '#62523c'; '#3d2c20'; '#35281f'; '#2c241e'; '#281c17'; '#1d1a16'; '#191210'; '#100e0d'; '#0c0a08'; '#060403',#433528,4043; 8162; 3077; 5110; 5989; 5957; 5334; 5141; 5863; 5262; 5194; 6404
5ee026e4-4fa1-418c-988c-415092a0490d,christ as the suffering redeemer,andrea mantegna,andrea,mantegna,1495,15,https://www.wga.hu/html/m/mantegna/09/91pieta.html,http://www.wga.hu/art/m/mantegna/09/91pieta.jpg,Web Gallery of Art '17,painting,italian,23722,11/15/2017,12/21/2017,23716,1,painting,f,#cac3b4'; '#b0a99d'; '#958f84'; '#5e5347'; '#4a3b32'; '#3d352f'; '#2b2725'; '#8a7864'; '#796e5e'; '#6b5849'; '#626869'; '#4f4a45',#958f84,4013; 5039; 6907; 5109; 5462; 5653; 6529; 4976; 4994; 5551; 6080; 5223
098e170f-bd22-4b30-98b9-369e0689bb3e,madonna with child and angels,masaccio masaccio,masaccio,masaccio,1426,15,https://www.wga.hu/html/m/masaccio/pisa/pisa_cen.html,http://www.wga.hu/art/m/masaccio/pisa/pisa_cen.jpg,Web Gallery of Art '17,painting,italian,24076,11/15/2017,12/21/2017,24070,1,painting,f,#ce9d62'; '#b47b47'; '#985932'; '#926f49'; '#664b3a'; '#211d25'; '#060509'; '#eec88d'; '#825231'; '#5d3025'; '#0b0a10'; '#030206',#211d25,4499; 4371; 4323; 4075; 5649; 7443; 5947; 3706; 7087; 6348; 5941; 6147
9dbdc373-b19b-431a-927b-0ae6b4913761,one of father arlotto's tricks (detail),baldassarre franceschini,baldassarre,franceschini,1630,17,https://www.wga.hu/html/f/frances2/arlotto1.html,http://www.wga.hu/art/f/frances2/arlotto1.jpg,Web Gallery of Art '17,painting,italian,13885,11/15/2017,12/21/2017,13881,1,painting,f,#fcf5f3'; '#f9efe9'; '#efe1da'; '#866963'; '#6e4f46'; '#473330'; '#382321'; '#24191c'; '#ccbec4'; '#a28e95'; '#16121a'; '#110e16',#efe1da,5040; 5046; 7712; 5607; 3930; 3269; 5086; 3560; 7238; 6447; 5829; 6772
4799a5f1-3878-48c4-ae8a-214ce2ec703e,wall decoration in the central hall,giovanni battista zelotti,giovanni battista,zelotti,1561,16,https://www.wga.hu/html/z/zelotti/1/vil_godi.html,http://www.wga.hu/art/z/zelotti/1/vil_godi.jpg,Web Gallery of Art '17,painting,italian,44096,11/15/2017,12/21/2017,44089,1,painting,f,#dccdb9'; '#d1c9bb'; '#cdbfac'; '#b8ab99'; '#a5917d'; '#6d5548'; '#53453d'; '#f0e6d9'; '#e3d8c9'; '#c8b49c'; '#857467'; '#2d1c1b',#a5917d,3941; 3564; 5805; 7154; 8108; 5008; 4505; 3908; 5140; 4036; 6946; 7421
7b59c00f-8583-4ec8-bcc3-95ac631399dd,coronation of the virgin,domenico ghirlandaio,domenico,ghirlandaio,1486,15,https://www.wga.hu/html/g/ghirland/domenico/7panel/04corona.html,http://www.wga.hu/art/g/ghirland/domenico/7panel/04corona.jpg,Web Gallery of Art '17,painting,italian,15248,11/15/2017,12/21/2017,15244,1,painting,f,#e1cf9e'; '#c17d48'; '#7d3724'; '#67533f'; '#3a3327'; '#0a0503'; '#f0eccd'; '#dab478'; '#c29a68'; '#adae99'; '#a35836'; '#877e6c',#3a3327,3418; 4500; 3900; 7640; 8542; 8287; 4501; 3805; 3743; 6424; 5280; 5496
292bc1e4-822c-4c28-a83c-f872eadadb5d,codex manesse,swiss miniaturist,swiss,miniaturist,1310,14,https://www.wga.hu/html/zgothic/miniatur/1301-350/3manesse/08maness.html,http://www.wga.hu/art/zgothic/miniatur/1301-350/3manesse/08maness.jpg,Web Gallery of Art '17,illumination,swiss,27900,11/15/2017,12/21/2017,27894,1,painting,f,#f1f3d4'; '#ebebce'; '#d5c9a5'; '#a7472c'; '#a07d5d'; '#f4cc7e'; '#ede8b5'; '#d18c5c'; '#cda67a'; '#cb7247'; '#757c70'; '#4c3832',#ebebce,4532; 8199; 3485; 6698; 3428; 4350; 5259; 5308; 5243; 5584; 5947; 7503
b0a39c55-6451-4617-8b76-b2dc0cf787b9,in the field,max liebermann,max,liebermann,1890,19,https://www.wga.hu/html/l/lieberma/1field.html,http://www.wga.hu/art/l/lieberma/1field.jpg,Web Gallery of Art '17,painting,german,21946,11/15/2017,12/21/2017,21941,1,painting,f,#b9b7a9'; '#9a9164'; '#8d8352'; '#8a7b4b'; '#7e794d'; '#7a6f44'; '#75673f'; '#dee0d7'; '#68603d'; '#5a5034'; '#49402e'; '#1f1815',#1f1815,4695; 5598; 7062; 4610; 5730; 5960; 4887; 3993; 6166; 5141; 4554; 7140
19b289e6-a278-4403-8348-2592c1309279,ascension of christ,giotto di bondone,giotto di,bondone,1300,14,https://www.wga.hu/html/g/giotto/assisi/upper/new_test/02ascens.html,http://www.wga.hu/art/g/giotto/assisi/upper/new_test/02ascens.jpg,Web Gallery of Art '17,painting,italian,15719,11/15/2017,12/21/2017,15715,1,painting,f,#d8cfc9'; '#afa194'; '#a4998f'; '#9a836c'; '#837b70'; '#80654f'; '#312520'; '#bbb0a6'; '#9e9082'; '#6b6257'; '#555e64'; '#54463f',#54463f,4073; 4734; 3845; 3988; 5631; 4870; 6905; 4095; 5859; 4447; 8125; 8964
f44a218c-1b91-4dba-b910-f0f90f80a0e6,annunciation (detail),fra filippo lippi,fra filippo,lippi,1437,15,https://www.wga.hu/html/l/lippi/filippo/1430/7annunc1.html,http://www.wga.hu/art/l/lippi/filippo/1430/7annunc1.jpg,Web Gallery of Art '17,painting,italian,22230,11/15/2017,12/21/2017,22225,1,painting,f,#b8afb1'; '#a99fa0'; '#967f76'; '#92614a'; '#714b44'; '#5e494f'; '#362f44'; '#d2c4b7'; '#6c5c65'; '#613c3b'; '#3d3c56'; '#261e2b',#b8afb1,7090; 6226; 4394; 3906; 5273; 6896; 5457; 3047; 7061; 5880; 3986; 6320
e3ff20ab-6d2b-4112-b88a-7990c20a3720,adoration of the christ child (detail),pinturicchio pinturicchio,pinturicchio,pinturicchio,1490,15,https://www.wga.hu/html/p/pinturic/zvarious/adorati1.html,http://www.wga.hu/art/p/pinturic/zvarious/adorati1.jpg,Web Gallery of Art '17,painting,italian,31045,11/15/2017,12/21/2017,31038,1,painting,f,#f6edec'; '#ad9585'; '#867368'; '#766155'; '#6f5547'; '#503d34'; '#473128'; '#e0d0cd'; '#c9b2a4'; '#9f826e'; '#5c4c43'; '#2f1e19',#2f1e19,3921; 5851; 5748; 6168; 4545; 5561; 5494; 5579; 5892; 4501; 5951; 6325
2f763043-f1dd-4029-b400-b14b16520ac1,travellers on a forest path (detail),alexander keirinckx,alexander,keirinckx,1621,17,https://www.wga.hu/html/k/keirinck/forest1.html,http://www.wga.hu/art/k/keirinck/forest1.jpg,Web Gallery of Art '17,painting,flemish,20544,11/15/2017,12/21/2017,20539,1,painting,f,#96895c'; '#766135'; '#413b24'; '#37311d'; '#2b3325'; '#232518'; '#7a6e44'; '#5f502c'; '#5e5e3e'; '#4c3e20'; '#484a31'; '#393c28',#484a31,3413; 4462; 3672; 5243; 7207; 6467; 5015; 6204; 5570; 4625; 7760; 5898
79e8a3e6-1828-4153-9663-292241149015,holy family with the adoration of the child,charles le brun,charles,le brun,1655,17,https://www.wga.hu/html/l/le_brun/holy_fam.html,http://www.wga.hu/art/l/le_brun/holy_fam.jpg,Web Gallery of Art '17,painting,french,21295,11/15/2017,12/21/2017,21290,1,painting,f,#e9d7bc'; '#d1ab77'; '#c3915c'; '#a4876b'; '#704538'; '#34272a'; '#a26a47'; '#9a4e30'; '#692e24'; '#4b2622'; '#2f1c1b'; '#241413',#4b2622,3808; 4270; 3595; 4830; 5856; 3518; 4847; 5230; 7397; 9657; 6439; 6089
